stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3300GE0228,,"Burton Road, Linden Grove",,52.975582,-1.064909,,,0,,,0
3300GE0246,,"Hooton Road",,52.966471,-1.104043,,,0,,,0
3300GE0247,,"Buntings Lane",,52.966422,-1.102257,,,0,,,0
3300GE0248,,"Buntings Lane",,52.96632,-1.101961,,,0,,,0
3300GE0249,,"Forester Grove",,52.966446,-1.099517,,,0,,,0
3300GE0264,,"Forester Grove",,52.966334,-1.098998,,,0,,,0
3300GE0265,,"Hooton Road",,52.966248,-1.105551,,,0,,,0
3300GE0273,,"Brentcliffe Avenue",,52.965211,-1.11461,,,0,,,0
3300GE0274,,"Carlton Hill, Standhill Rd",,52.965693,-1.111846,,,0,,,0
3300GE0275,,"Carlton Hill, Standhill Rd",,52.965925,-1.110367,,,0,,,0
3300GE0277,,"Second Avenue",,52.966217,-1.107339,,,0,,,0
3300GE0278,,"Lascelles Avenue",,52.97878,-1.097235,,,0,,,0
3300GE0290,,"Second Avenue",,52.96605,-1.107848,,,0,,,0
3300GE0344,,"Arnold, Front Street stand 7",,53.005867,-1.127023,,,0,,,0
3300GE0346,,"Arnold, High Street, ASDA",,53.005588,-1.128664,,,0,,,0
3300GE0347,,"High Street Avenue",,53.0028071,-1.1294143,,,0,,,0
3300GE0348,,"Charles Street",,53.000753,-1.131303,,,0,,,0
3300GE0349,,"Nottingham Rd, Sainsbury's",,52.999472,-1.133058,,,0,,,0
3300GE0350,,"Portland Street",,52.997437,-1.135155,,,0,,,0
3300GE0351,,"Daybrook Square",,52.995712,-1.137782,,,0,,,0
3300GE0365,,"Daybrook Square",,52.996705,-1.137195,,,0,,,0
3300GE0366,,"Portland Street",,52.998018,-1.134696,,,0,,,0
3300GE0367,,"Nottingham Rd, Sainsbury's",,52.999473,-1.133251,,,0,,,0
3300GE0368,,"Arnold, Croft Rd",,53.003943,-1.128661,,,0,,,0
3300GE0426,,"High Street Avenue",,53.0023427,-1.129826,,,0,,,0
3300GE0518,,"Kent Road",,52.983914,-1.114064,,,0,,,0
3300GE0519,,"Kenrick Road",,52.983138,-1.111295,,,0,,,0
3300GE0520,,"Fernleigh Avenue",,52.981861,-1.107508,,,0,,,0
3300GE0521,,"Elmhurst Avenue",,52.98077,-1.1047,,,0,,,0
3300GE0522,,"Elmhurst Avenue",,52.980259,-1.103757,,,0,,,0
3300GE0523,,"Fernleigh Avenue",,52.98223,-1.108766,,,0,,,0
3300GE0524,,"Kenrick Road",,52.983252,-1.112097,,,0,,,0
3300GE0525,,"Kent Road",,52.984129,-1.115192,,,0,,,0
3300GE0550,,"Mapperley Shops",,52.984481,-1.121411,,,0,,,0
3300GE0551,,"Mapperley Shops",,52.984443,-1.121084,,,0,,,0
3300GE0573,,Morrisons,,52.960628,-1.066765,,,0,,,0
3300GE0575,,"Victoria Pk, Morrisons",,52.960522,-1.067006,,,0,,,0
3300GE0594,,"Breck Hill Top",,52.984229,-1.122534,,,0,,,0
3300GE0595,,"Coronation Road",,52.98564,-1.124411,,,0,,,0
3300GE0596,,"Maitland Road",,52.987516,-1.126966,,,0,,,0
3300GE0597,,"Littlegreen Road",,52.988609,-1.128895,,,0,,,0
3300GE0598,,"The Crescent",,52.99013,-1.131666,,,0,,,0
3300GE0599,,"Calstock Road",,52.992282,-1.134587,,,0,,,0
3300GE0600,,"Thackeray's La, Knighton Rd",,52.993152,-1.137967,,,0,,,0
3300GE0601,,"Thackeray's La, Knighton Rd",,52.993213,-1.137787,,,0,,,0
3300GE0602,,"Calstock Road",,52.99274,-1.136105,,,0,,,0
3300GE0603,,"Raibank Gardens",,52.991634,-1.133215,,,0,,,0
3300GE0604,,"The Crescent",,52.989874,-1.131,,,0,,,0
3300GE0605,,"Littlegreen Road",,52.988571,-1.128613,,,0,,,0
3300GE0606,,"Maitland Road",,52.9875411,-1.126757,,,0,,,0
3300GE0607,,"Breck Hill Top",,52.98421,-1.122385,,,0,,,0
3300GE0617,,"Raibank Gardens",,52.991868,-1.133329,,,0,,,0
3300GE0758,,"Carlton, Elmhurst Avenue",,52.977524,-1.107017,,,0,,,0
3300GE0787,,"Beaumaris Drive",,52.974464,-1.067897,,,0,,,0
3300GE0800,,"Mansfield Rd, The Vale",,52.994048,-1.138939,,,0,,,0
3300GE0856,,"Rivendell Academy",,52.966097,-1.062994,,,0,,,0
3300GE0865,,"Rivendell Academy",,52.9659469,-1.0614991,,,0,,,0
3300GE0866,,"Cherry Blossom Road",,52.9653875,-1.0585965,,,0,,,0
3300GE0867,,"Rivendell, Cherry Blossom Rd",,52.965271,-1.057488,,,0,,,0
3390CA10,,"Brentcliffe Avenue",,52.9647312,-1.1154243,,,0,,,0
3390CA11,,"Comery Avenue",,52.9631717,-1.1184785,,,0,,,0
3390CA12,,"Porchester Road",,52.9626408,-1.1196208,,,0,,,0
3390CA13,,"Comery Avenue",,52.9638659,-1.1175264,,,0,,,0
3390H3,,Pryzm,,52.9552123,-1.1438273,,,0,,,0
3390H6,,"Lwr Parliament St, Boston St",,52.9543864,-1.1402561,,,0,,,0
3390H7,,Hockley,,52.9536508,-1.1404642,,,0,,,0
3390K1,,"City, King Street K1",,52.954821,-1.149417,,,0,,,0
3390K2,,"City, King Street K2",,52.954623,-1.149421,,,0,,,0
3390SN01,,"Porchester Road",,52.9618291,-1.1204859,,,0,,,0
3390SN02,,"Alma Road",,52.9594017,-1.1241081,,,0,,,0
3390SN03,,"Randolph Street",,52.9575921,-1.1286405,,,0,,,0
3390SN04,,"Carlton Rd, St. Matthias Rd",,52.9568597,-1.130516,,,0,,,0
3390SN05,,"St Chads Road",,52.9559505,-1.1328118,,,0,,,0
3390SN06,,"Handel Street",,52.9552089,-1.1346725,,,0,,,0
3390SN07,,"Handel Street",,52.9555825,-1.1341292,,,0,,,0
3390SN08,,"Carlton Rd, St. Matthias Rd",,52.956933,-1.1307081,,,0,,,0
3390SN09,,"Randolph Street",,52.9580358,-1.1278575,,,0,,,0
3390SN10,,"Alma Road",,52.9588555,-1.1256228,,,0,,,0
3390SN11,,"Marmion Road",,52.9612356,-1.1216741,,,0,,,0
3390SN60,,"Southwell Road",,52.953282,-1.137956,,,0,,,0
3390SN61,,"Southwell Road",,52.9534528,-1.1379526,,,0,,,0
3390V3,,"City, Victoria Centre V3",,52.955329,-1.146326,,,0,,,0
3390V4,,"City, Victoria Centre V4",,52.955325,-1.14579,,,0,,,0
3390V5,,"City, Victoria Centre V5",,52.9552224,-1.1452263,,,0,,,0
3390AS01,,"Bells Lane, Walbrook Close",,52.985413,-1.2039472,,,0,,,0
3390AS02,,"Harpenden Square",,52.9840977,-1.2048651,,,0,,,0
3390AS03,,"Dulverton Vale",,52.9828806,-1.2056918,,,0,,,0
3390AS04,,"Eltham Drive",,52.9808639,-1.2065778,,,0,,,0
3390AS05,,"Eltham Drive",,52.9812238,-1.2066308,,,0,,,0
3390AS06,,"Dulverton Vale",,52.9834636,-1.2054875,,,0,,,0
3390AS07,,"Bells Lane, Walbrook Close",,52.985459,-1.2040953,,,0,,,0
3390AS08,,"Exbourne Road",,52.9734523,-1.2127299,,,0,,,0
3390AS09,,"Ambleside Road",,52.9727997,-1.2078573,,,0,,,0
3390AS10,,"Grannis Drive",,52.9723254,-1.2054982,,,0,,,0
3390AS11,,"Aylestone Drive",,52.9720348,-1.2023763,,,0,,,0
3390AS12,,"Aspley La, Melbourne Rd",,52.9713357,-1.1986663,,,0,,,0
3390AS13,,"St Margarets Church",,52.9691852,-1.1943878,,,0,,,0
3390AS14,,"Aspley La, Bluecoat Sch",,52.968123,-1.191608,,,0,,,0
3390AS15,,"Fitness Centre",,52.9673575,-1.1886891,,,0,,,0
3390AS16,,"Ascot Road",,52.9674635,-1.1844733,,,0,,,0
3390AS17,,"Ascot Road",,52.9672967,-1.1850571,,,0,,,0
3390AS18,,"Fitness Centre",,52.9673066,-1.1891368,,,0,,,0
3390AS19,,"Aspley La, Bluecoat Sch",,52.9681822,-1.1923069,,,0,,,0
3390AS20,,"St Margarets Church",,52.9692872,-1.1948475,,,0,,,0
3390AS21,,"Aspley La, Melbourne Rd",,52.9714117,-1.1992754,,,0,,,0
3390AS22,,"Aylestone Drive",,52.9719657,-1.2027945,,,0,,,0
3390AS23,,"Grannis Drive",,52.9721693,-1.2050096,,,0,,,0
3390AS24,,"Ambleside Road",,52.9726644,-1.2078002,,,0,,,0
3390AS25,,"Exbourne Road",,52.9735505,-1.2139791,,,0,,,0
3390ASMA,,"Nottingham Girls Academy",,52.9675361,-1.2004638,,,0,,,0
3390BETR,,"Beechdale Rd, Trinity Sch",,52.9686687,-1.2098537,,,0,,,0
3390BR01,,"Coleby Rd Bottom",,52.9785664,-1.2098667,,,0,,,0
3390BR02,,"Coleby Rd, Beckley Rd",,52.9784668,-1.2124601,,,0,,,0
3390BR03,,"Coleby Road Top",,52.9783093,-1.2158438,,,0,,,0
3390BR07,,"Denton Green",,52.9780691,-1.2175907,,,0,,,0
3390BR08,,"Coleby Road Top",,52.9784415,-1.2154393,,,0,,,0
3390BR09,,"Coleby Rd, Beckley Rd",,52.9785397,-1.2126077,,,0,,,0
3390BR10,,"Coleby Rd Bottom",,52.9786954,-1.2089856,,,0,,,0
3390BR11,,"Westleigh Road",,52.9779901,-1.2247411,,,0,,,0
3390BR12,,"Frinton Road",,52.978176,-1.2215505,,,0,,,0
3390BR13,,"Denton Green",,52.9783168,-1.2183458,,,0,,,0
3390BR14,,"Frinton Road",,52.978069,-1.2216716,,,0,,,0
3390BR15,,"Westleigh Road",,52.9776636,-1.2256703,,,0,,,0
3390C4,,"Canal St, Broadmarsh C4",,52.948771,-1.14868,,,0,,,0
3390CC08,,"Alfreton Rd, Canning Circus",,52.9568459,-1.1636684,,,0,,,0
3390CC11,,"Alfreton Rd, Canning Circus",,52.9566796,-1.1630314,,,0,,,0
3390M4,,"City, Maid Marian Way M4",,52.9511619,-1.1519002,,,0,,,0
3390RA19,,"Peveril Street",,52.9601739,-1.169053,,,0,,,0
3390RA20,,"Alfreton Rd, Bentinck Rd",,52.961241,-1.1699556,,,0,,,0
3390RA21,,"Peveril Street",,52.9601086,-1.1687118,,,0,,,0
3390RA22,,"Boden Street",,52.9587389,-1.1669665,,,0,,,0
3390RA23,,"Newdigate Street",,52.957838,-1.1654058,,,0,,,0
3390RA24,,"Chadwick Road",,52.9649459,-1.1804857,,,0,,,0
3390RA25,,"Alfreton Rd, Gregory Blvd",,52.9643586,-1.1787548,,,0,,,0
3390RA26,,"Bridlington Street",,52.963639,-1.1761033,,,0,,,0
3390RA27,,"Player Street",,52.9628124,-1.1735731,,,0,,,0
3390RA28,,"Hartley Road",,52.9619164,-1.1714166,,,0,,,0
3390RA30,,"Player Street",,52.9629427,-1.1742109,,,0,,,0
3390RA32,,"Chadwick Road",,52.9653479,-1.181431,,,0,,,0
3390RA33,,"Boden Street",,52.9582322,-1.1664999,,,0,,,0
3390RA47,,"Alfreton Rd, Gregory Blvd",,52.9642247,-1.1788913,,,0,,,0
3390RA49,,"Hartley Road",,52.9619374,-1.1718479,,,0,,,0
3390ST01,,"Strelley Road, ASDA",,52.9737187,-1.2190394,,,0,,,0
3390ST02,,"Helston Drive",,52.9736066,-1.2225112,,,0,,,0
3390ST06,,"Helston Drive",,52.9737634,-1.2217489,,,0,,,0
3390ST07,,"Strelley Road, ASDA",,52.9739106,-1.2181573,,,0,,,0
3390ST08,,"Moor Road, The Rose",,52.9733948,-1.2272507,,,0,,,0
3390ST09,,"Morris Road",,52.9751353,-1.2294833,,,0,,,0
3390ST10,,"Strelley, Flamsteed Rd",,52.976398,-1.228746,,,0,,,0
3390ST11,,"Strelley, Flamsteed Rd",,52.9762185,-1.228779,,,0,,,0
3390ST12,,"Morris Road",,52.9753696,-1.2295685,,,0,,,0
3390ST13,,"Moor Road, The Rose",,52.9733827,-1.2267744,,,0,,,0
3390U3,,"City, Upper Parliament St U3",,52.954529,-1.153799,,,0,,,0
3390W2,,"City, Victoria Centre W2",,52.955185,-1.146254,,,0,,,0
3390Y2,,Cathedral,,52.9549781,-1.1576012,,,0,,,0
3390Y5,,"Wollaton Street",,52.9557182,-1.1580185,,,0,,,0
3390Y7,,"Tollhouse Hill",,52.9548658,-1.1557129,,,0,,,0
3390BE01,,"Beechdale Rd, Beechdale Baths",,52.9610161,-1.1921129,,,0,,,0
3390BE02,,"Redbourne Drive",,52.9611777,-1.1960701,,,0,,,0
3390BE03,,"Enthorpe Street",,52.9612698,-1.1990609,,,0,,,0
3390BE04,,"Enthorpe Street",,52.9614332,-1.199296,,,0,,,0
3390BE05,,"Redbourne Drive",,52.9612858,-1.1947729,,,0,,,0
3390BE06,,"Beechdale Baths",,52.9611882,-1.1923033,,,0,,,0
3390BI01,,"Felstead Road",,52.961447,-1.2040153,,,0,,,0
3390BI02,,"Hollington Rd, Bathurst Dr",,52.961557,-1.2070355,,,0,,,0
3390BI03,,"Greetwell Close",,52.9629678,-1.2123547,,,0,,,0
3390BI04,,"Glaisdale Drive",,52.964365,-1.21562,,,0,,,0
3390BI05,,"Graylands Road",,52.965251,-1.2191324,,,0,,,0
3390BI06,,"Bracebridge Drive End",,52.9664062,-1.2239358,,,0,,,0
3390BI07,,"Darnhall Crescent",,52.9651337,-1.2273236,,,0,,,0
3390BI08,,"Bracebridge Drive Shops",,52.9644089,-1.2292274,,,0,,,0
3390BI09,,"Burnside Green",,52.9633121,-1.2320013,,,0,,,0
3390BI10,,"Tremayne Road",,52.9610999,-1.2360602,,,0,,,0
3390BI11,,"Westwick Road",,52.9595204,-1.2378894,,,0,,,0
3390BI12,,"Brindley Road",,52.9581848,-1.2398928,,,0,,,0
3390BI13,,"Stotfield Road",,52.9588245,-1.2415192,,,0,,,0
3390BI14,,"Byley Road",,52.9578815,-1.2430839,,,0,,,0
3390BI15,,"Stotfield Road Terminus",,52.9569283,-1.2416268,,,0,,,0
3390BI16,,"Brindley Road",,52.9582929,-1.2399207,,,0,,,0
3390BI17,,"Westwick Road",,52.9596109,-1.2379771,,,0,,,0
3390BI18,,"Tremayne Road",,52.9614129,-1.2358165,,,0,,,0
3390BI19,,"Burnside Green",,52.963096,-1.2333302,,,0,,,0
3390BI20,,"Bracebridge Drive Shops",,52.9647471,-1.2287003,,,0,,,0
3390BI21,,"Darnhall Crescent",,52.9654716,-1.2267518,,,0,,,0
3390BI22,,"Wigman Rd, Bracebridge Dr End",,52.9665085,-1.2230853,,,0,,,0
3390BI23,,"Graylands Road",,52.965002,-1.2168142,,,0,,,0
3390BI24,,"Glaisdale Drive",,52.9634861,-1.2132386,,,0,,,0
3390BI25,,"Greetwell Close",,52.9628351,-1.2113149,,,0,,,0
3390BI26,,"Hollington Rd, Bathurst Dr",,52.9616921,-1.2070628,,,0,,,0
3390BI27,,"Felstead Road",,52.9615798,-1.2037151,,,0,,,0
3390BT03,,"Boots, D82 Green Stop C",,52.9279281,-1.187329,,,0,,,0
3390CC06,,"Ilkeston Rd, Canning Circus",,52.955932,-1.1641028,,,0,,,0
3390CC07,,"Ilkeston Rd, Canning Circus",,52.9560159,-1.1632527,,,0,,,0
3390G2,,"City, S Sherwood St G2",,52.9568665,-1.1513569,,,0,,,0
3390J6,,"City, Victoria Centre J6",,52.9555571,-1.1480183,,,0,,,0
3390RA01,,"Highurst Street",,52.9560665,-1.166616,,,0,,,0
3390RA02,,"Albert Grove",,52.9558121,-1.1700893,,,0,,,0
3390RA03,,"Rothesay Avenue",,52.9557281,-1.1722196,,,0,,,0
3390RA04,,"Radford Boulevard",,52.9555677,-1.1763163,,,0,,,0
3390RA05,,"Middleton Street",,52.9553855,-1.1798626,,,0,,,0
3390RA06,,"Faraday Road",,52.9554549,-1.183419,,,0,,,0
3390RA07,,"Jubilee Campus",,52.9552967,-1.1878729,,,0,,,0
3390RA10,,"Triumph Road",,52.9554736,-1.1874528,,,0,,,0
3390RA11,,"Faraday Road",,52.9554665,-1.1811859,,,0,,,0
3390RA12,,"Middleton Street",,52.9556307,-1.1789202,,,0,,,0
3390RA13,,"Radford Boulevard",,52.9558032,-1.1739747,,,0,,,0
3390RA14,,"Albert Grove",,52.9559495,-1.1704588,,,0,,,0
3390RA15,,"Highurst Street",,52.9562001,-1.1677299,,,0,,,0
3390U2,,"City, Upper Parliament St U2",,52.954659,-1.153201,,,0,,,0
3390WO13,,"Rosedale Dr, Wollaton Vale",,52.9520209,-1.2417722,,,0,,,0
3390WO34,,"Western Blvd, The Crown",,52.9563003,-1.1913523,,,0,,,0
3390WO35,,"Western Blvd, The Crown",,52.9560273,-1.1908662,,,0,,,0
3390WO36,,"Wollaton Rd, Jubilee Campus",,52.9553782,-1.1892855,,,0,,,0
3390Y3,,Cathedral,,52.9550702,-1.157912,,,0,,,0
3390Y6,,"Talbot Street",,52.956104,-1.155317,,,0,,,0
3390Y9,,"Clarendon Street",,52.956119,-1.15746,,,0,,,0
3300BR0441,,"Rivergreen Crescent",,52.944781,-1.235619,,,0,,,0
3300BR0442,,"Deddington Lane",,52.944069,-1.239173,,,0,,,0
3300BR0443,,"Eyam Close",,52.945662,-1.242761,,,0,,,0
3300BR0444,,"Eyam Close",,52.946146,-1.242381,,,0,,,0
3300BR0445,,"Rivergreen Crescent",,52.944725,-1.235337,,,0,,,0
3300BR0498,,"Deddington Lane",,52.944138,-1.239187,,,0,,,0
3390J5,,"City, Victoria Centre J5",,52.9557194,-1.1480895,,,0,,,0
3390RA46,,"Radford Boulevard",,52.9555524,-1.1767036,,,0,,,0
3390WO01,,"Wollaton Rd, Ringwood Cres",,52.9548468,-1.1957558,,,0,,,0
3390WO02,,"Eton Grove",,52.9546899,-1.1991378,,,0,,,0
3390WO03,,"Brendon Road",,52.9549998,-1.2064707,,,0,,,0
3390WO04,,"Wollaton Hall",,52.9540742,-1.2119357,,,0,,,0
3390WO05,,"Rectory Gardens",,52.9522912,-1.2169099,,,0,,,0
3390WO06,,"Wollaton, Admiral Rodney",,52.9526638,-1.2216366,,,0,,,0
3390WO07,,Parkside,,52.9503706,-1.2256369,,,0,,,0
3390WO08,,"Bramcote Drive",,52.9492558,-1.2269963,,,0,,,0
3390WO109,,Wharfedale,,52.9493886,-1.2406275,,,0,,,0
3390WO11,,"Grangewood Road",,52.9510128,-1.2387683,,,0,,,0
3390WO14,,"Wollaton Va, Rosedale Dr",,52.9521892,-1.2413822,,,0,,,0
3390WO18,,Parkside,,52.9503366,-1.2259352,,,0,,,0
3390WO19,,"Wollaton, Admiral Rodney",,52.952879,-1.2215434,,,0,,,0
3390WO20,,"Rectory Gardens",,52.9524,-1.2170568,,,0,,,0
3390WO21,,"Wollaton Hall",,52.9542094,-1.2119779,,,0,,,0
3390WO22,,"Old Coach Road",,52.9547801,-1.2099282,,,0,,,0
3390WO23,,"Brendon Road",,52.9551282,-1.2068554,,,0,,,0
3390WO24,,"Eton Grove",,52.9548372,-1.1983163,,,0,,,0
3390WO25,,"Ringwood Crescent",,52.9550322,-1.1952463,,,0,,,0
3390WO37,,"Marchwood Close",,52.9551714,-1.1905993,,,0,,,0
3390WO66,,"Hemlock Stone",,52.9479852,-1.2292961,,,0,,,0
3390WO67,,"Bramcote Lane Shops",,52.9465436,-1.2315839,,,0,,,0
3390WO71,,"Grangewood Road",,52.947758,-1.2414895,,,0,,,0
3390WO71a,,"Grangewood Road",,52.9477028,-1.2413948,,,0,,,0
3390WO72,,"Grangewood Court",,52.9504914,-1.2387626,,,0,,,0
3390WO73,,Wharfedale,,52.9491924,-1.2408691,,,0,,,0
3390WO76,,"Bramcote Lane Shops",,52.9464829,-1.2319273,,,0,,,0
3390WO77,,"Hemlock Stone",,52.9482359,-1.2291429,,,0,,,0
3300BR0467,,"Trowell Road",,52.955805,-1.245993,,,0,,,0
3390A4,,"City, Angel Row A4",,52.9539491,-1.1532151,,,0,,,0
3390BI28,,"Wigman Road Top",,52.9717101,-1.2294698,,,0,,,0
3390BI29,,"Fairnley Road",,52.9698848,-1.2280132,,,0,,,0
3390BI30,,"Chingford Road",,52.9678651,-1.2257114,,,0,,,0
3390BI31,,"Bracebridge Drive End",,52.9667487,-1.2240786,,,0,,,0
3390BI32,,"Chingford Road",,52.9686561,-1.2270821,,,0,,,0
3390BI33,,"Fairnley Road",,52.9698053,-1.228238,,,0,,,0
3390BI34,,"Wigman Road Top",,52.9717754,-1.229826,,,0,,,0
3390BI35,,"Cockington Road",,52.9592393,-1.2431346,,,0,,,0
3390BI36,,"Trowell Road",,52.9569407,-1.244976,,,0,,,0
3390BI38,,"Stotfield Road",,52.9594378,-1.241836,,,0,,,0
3390BR04,,"Whitwell Road",,52.9770511,-1.2172517,,,0,,,0
3390BR05,,"Withern Road",,52.9743031,-1.2176885,,,0,,,0
3390BR06,,"Whitwell Road",,52.9771596,-1.217354,,,0,,,0
3390BU05,,"Bulwell Bus Station stand E",,52.999692,-1.197046,,,0,,,0
3390BU45,,"Sellers Wood Drive",,52.997621,-1.197226,,,0,,,0
3390BU46,,"Coventry Court",,52.9961273,-1.1970452,,,0,,,0
3390BU47,,Glenn's,,52.9940467,-1.1977841,,,0,,,0
3390BU48,,"Leonard Street",,52.9920885,-1.198014,,,0,,,0
3390BU49,,Headstocks,,52.989633,-1.2004878,,,0,,,0
3390BU50,,Headstocks,,52.9902061,-1.2001644,,,0,,,0
3390BU51,,"Leonard Street",,52.9931403,-1.1980243,,,0,,,0
3390BU52,,"Coventry Court",,52.9951431,-1.1977339,,,0,,,0
3390BU53,,"Sellers Wood Drive",,52.997317,-1.197455,,,0,,,0
3390CC04,,"Derby Rd, Canning Circus",,52.9552201,-1.1638635,,,0,,,0
3390CC05,,"Derby Rd, Canning Circus",,52.9553377,-1.1639654,,,0,,,0
3390CI01,,"Cinderhill Rd, Phoenix Pk",,52.9878776,-1.2028144,,,0,,,0
3390E2,,"City, Elite E2",,52.954997,-1.150113,,,0,,,0
3390J3,,"City, Victoria Centre J3",,52.9562241,-1.1482731,,,0,,,0
3390LE01,,"Hillside for Gatehouse Lodge",,52.9471421,-1.1851234,,,0,,,0
3390LE02,,"Triumph Road",,52.9478531,-1.1826245,,,0,,,0
3390LE03,,"Faraday Road",,52.94996,-1.1778815,,,0,,,0
3390LE04,,"Savoy Cinema",,52.9517718,-1.1733966,,,0,,,0
3390LE05,,"Harrington Drive",,52.9530119,-1.1707532,,,0,,,0
3390LE06,,"Seely Road",,52.9545536,-1.1675233,,,0,,,0
3390LE07,,"Seely Road",,52.9544718,-1.1674058,,,0,,,0
3390LE08,,"Harrington Drive",,52.9531345,-1.1702894,,,0,,,0
3390LE09,,"Savoy Cinema",,52.9517497,-1.1728016,,,0,,,0
3390LE10,,"Lenton Boulevard",,52.9507805,-1.1756333,,,0,,,0
3390LE11,,"Faraday Road",,52.9493781,-1.1782348,,,0,,,0
3390LE12,,"Hillside for Gatehouse Lodge",,52.9471952,-1.1836936,,,0,,,0
3390QM02,,"Derby Rd, QMC Main Entrance",,52.9449655,-1.1888998,,,0,,,0
3390QM03,,QMC,,52.9460757,-1.1869294,,,0,,,0
3390QM04,,"Derby Rd, QMC Main Entrance",,52.9450669,-1.1879603,,,0,,,0
3390ST03,,"St Michaels Ave",,52.9728075,-1.2281845,,,0,,,0
3390ST24,,"Moor Road",,52.9732485,-1.226881,,,0,,,0
3390UN06,,"Lace Street",,52.9395856,-1.1830631,,,0,,,0
3390UN07,,"Uni S Entrance",,52.937039,-1.188001,,,0,,,0
3390UN08,,"Tennis Centre",,52.9345538,-1.1939598,,,0,,,0
3390UN10,,"University Boulevard, Broadgate",,52.9331658,-1.2041028,,,0,,,0
3390UN11,,"Derby Road, Charles Avenue",,52.9396372,-1.2120046,,,0,,,0
3390UN14,,"Uni North Entrance",,52.9445179,-1.191825,,,0,,,0
3390UN15,,"Uni North Entrance",,52.9443118,-1.1919182,,,0,,,0
3390UN16,,"Lenton Hall",,52.943327,-1.2004935,,,0,,,0
3390UN17,,"Wollaton Park Gates",,52.941883,-1.2050143,,,0,,,0
3390UN18,,"Charles Avenue",,52.9392218,-1.2130835,,,0,,,0
3390UN24,,"Uni West Gate",,52.9341851,-1.2059588,,,0,,,0
3390UN25,,"Manton Crescent",,52.9351093,-1.2083969,,,0,,,0
3390UN26,,"Woodside Rd, Hathern Green",,52.9357412,-1.2114951,,,0,,,0
3390UN27,,"Derby Road",,52.9378667,-1.2161585,,,0,,,0
3390WO09,,"Arleston Drive",,52.9496521,-1.2312758,,,0,,,0
3390WO10,,"Humberston Road",,52.9500665,-1.2355997,,,0,,,0
3390WO12,,"Wollaton Va, Rosedale Dr",,52.9520549,-1.2414739,,,0,,,0
3390WO15,,"Wollaton Va, Grangewood Rd",,52.9509538,-1.2379805,,,0,,,0
3390WO16,,"Humberston Road",,52.9501264,-1.2351224,,,0,,,0
3390WO17,,"Arleston Drive",,52.949328,-1.229823,,,0,,,0
3390WO38,,"Firbeck Academy",,52.9533558,-1.2438774,,,0,,,0
3390WO39,,"Firbeck Academy",,52.9536629,-1.2441102,,,0,,,0
3390WO40,,"Bramcote Lane",,52.9480018,-1.2277033,,,0,,,0
3390WO41,,"Sheraton Drive",,52.9459107,-1.2254784,,,0,,,0
3390WO42,,"Wollaton Rise",,52.9443216,-1.2244204,,,0,,,0
3390WO43,,"Parkside Rise",,52.9422696,-1.2226862,,,0,,,0
3390WO44,,Parkside,,52.9410789,-1.2193296,,,0,,,0
3390WO45,,"The Priory",,52.9395245,-1.2167237,,,0,,,0
3390WO46,,"Wollaton Vale, The Priory",,52.9395363,-1.2171402,,,0,,,0
3390WO47,,Parkside,,52.9409893,-1.2193759,,,0,,,0
3390WO48,,"Parkside Rise",,52.9424162,-1.2231152,,,0,,,0
3390WO49,,"Wollaton Rise",,52.9447194,-1.2247705,,,0,,,0
3390WO50,,"Sheraton Drive",,52.9466186,-1.2265076,,,0,,,0
3390WO51,,"Bramcote Lane",,52.9480578,-1.2280149,,,0,,,0
3390WO65,,"Coventry Lane",,52.9541553,-1.2452031,,,0,,,0
3390Y4,,Cathedral,,52.9551257,-1.1581342,,,0,,,0
3300BR0026,,"Cator Lane Top",,52.924586,-1.233609,,,0,,,0
3300BR0028,,"Mottram Road",,52.924581,-1.23709,,,0,,,0
3300BR0038,,"Mottram Road",,52.924649,-1.236404,,,0,,,0
3300BR0052,,"Cator Lane Top",,52.924447,-1.233076,,,0,,,0
3300BR0075,,"Cator Lane",,52.9198,-1.227566,,,0,,,0
3300BR0079,,"Cator Lane",,52.91973,-1.226466,,,0,,,0
3300BR0080,,"High Road, Bridge Avenue",,52.921067,-1.223319,,,0,,,0
3300BR0081,,"High Road, Bridge Avenue",,52.921006,-1.223701,,,0,,,0
3300BR0095,,"Collin Street",,52.924252,-1.218249,,,0,,,0
3300BR0096,,"Ellis Grove",,52.923093,-1.219796,,,0,,,0
3300BR0097,,"Wilmot Lane",,52.922398,-1.220737,,,0,,,0
3300BR0154,,"Bramcote La, Hallams Lane",,52.918893,-1.236398,,,0,,,0
3300BR0155,,"Sandby Court",,52.922108,-1.236993,,,0,,,0
3300BR0161,,"Oak Acre",,52.9226778,-1.2501833,,,0,,,0
3300BR0163,,"Gt Hogget Drive",,52.923167,-1.24656,,,0,,,0
3300BR0175,,"Cator La, Greenwood Court",,52.923331,-1.231483,,,0,,,0
3300BR0197,,"Chilwell, Blandford Rd",,52.922492,-1.239298,,,0,,,0
3300BR0198,,"Wentworth Road",,52.923044,-1.242769,,,0,,,0
3300BR0207,,"Valley Road",,52.920092,-1.252117,,,0,,,0
3300BR0208,,"Eskdale Drive",,52.9183394,-1.2521769,,,0,,,0
3300BR0209,,"Caldbeck Court",,52.916721,-1.24923,,,0,,,0
